manual_ht,plot,data_07_02.0.1,data_07_02.0.2,data_07_02.0.21092202170754804,data_07_02.0.3,data_07_02.0.4,data_07_02.0.5,data_07_02.0.6,data_07_02.0.7,data_07_02.0.8,data_07_02.0.9,data_07_02.0.9946622335380833,data_07_02.1.0,data_07_02.name,data_07_15.0.1,data_07_15.0.2,data_07_15.0.21092202170754804,data_07_15.0.3,data_07_15.0.4,data_07_15.0.5,data_07_15.0.6,data_07_15.0.7,data_07_15.0.8,data_07_15.0.9,data_07_15.0.9946622335380833,data_07_15.1.0,data_07_15.name,data_07_28.0.1,data_07_28.0.2,data_07_28.0.21092202170754804,data_07_28.0.3,data_07_28.0.4,data_07_28.0.5,data_07_28.0.6,data_07_28.0.7,data_07_28.0.8,data_07_28.0.9,data_07_28.0.9946622335380833,data_07_28.1.0,data_07_28.name,data_08_12.0.1,data_08_12.0.2,data_08_12.0.21092202170754804,data_08_12.0.3,data_08_12.0.4,data_08_12.0.5,data_08_12.0.6,data_08_12.0.7,data_08_12.0.8,data_08_12.0.9,data_08_12.0.9946622335380833,data_08_12.1.0,data_08_12.name,data_09_02.0.1,data_09_02.0.2,data_09_02.0.21092202170754804,data_09_02.0.3,data_09_02.0.4,data_09_02.0.5,data_09_02.0.6,data_09_02.0.7,data_09_02.0.8,data_09_02.0.9,data_09_02.0.9946622335380833,data_09_02.1.0,data_09_02.name,data_09_11.0.1,data_09_11.0.2,data_09_11.0.21092202170754804,data_09_11.0.3,data_09_11.0.4,data_09_11.0.5,data_09_11.0.6,data_09_11.0.7,data_09_11.0.8,data_09_11.0.9,data_09_11.0.9946622335380833,data_09_11.1.0,data_09_11.name,data_09_24.0.1,data_09_24.0.2,data_09_24.0.21092202170754804,data_09_24.0.3,data_09_24.0.4,data_09_24.0.5,data_09_24.0.6,data_09_24.0.7,data_09_24.0.8,data_09_24.0.9,data_09_24.0.9946622335380833,data_09_24.1.0,data_09_24.name,data_10_07.0.1,data_10_07.0.2,data_10_07.0.21092202170754804,data_10_07.0.3,data_10_07.0.4,data_10_07.0.5,data_10_07.0.6,data_10_07.0.7,data_10_07.0.8,data_10_07.0.9,data_10_07.0.9946622335380833,data_10_07.1.0,data_10_07.name
130.5,EL19_6177,751.498,751.5210000000002,751.523,751.538,751.558,751.577,751.5989999999999,751.6220000000002,751.6512000000001,751.712,752.6073004338662,753.169,EL19_6177,751.5550000000002,751.5880000000001,751.592,751.623,751.6748000000001,751.7810000000002,751.993,752.165,752.3946,752.9628,754.2799760250813,754.418,EL19_6177,754.5550000000002,754.904,754.9338001012153,755.0740000000002,755.183,755.285,755.385,755.472,755.546,755.6489999999999,755.928579988619,756.189,EL19_6177,755.4630000000001,755.66,755.674,755.817,755.9580000000001,756.1195,756.285,756.4789999999999,756.659,756.8245000000002,757.1550735969256,757.373,EL19_6177,755.038,755.2639999999999,755.2860000000002,755.453,755.6060000000001,755.7389999999999,755.8610000000001,755.9865,756.123,756.297,756.692,756.8760000000001,EL19_6177,755.062,755.2974,755.319,755.471,755.6104,755.7360000000001,755.852,755.9639999999999,756.0920000000001,756.296,756.6988540475073,756.948,EL19_6177,751.654,752.1782000000001,753.7648251437504,754.7561000000001,755.1056000000001,755.3489999999999,755.488,755.6399,755.7696,755.9163000000001,756.2775199612619,756.628,EL19_6177,751.4021999999999,751.4739999999999,751.4845765300634,751.5830000000001,752.0628,754.194,754.8416,755.3027999999999,755.5726,755.9126,756.7315245274666,756.988,EL19_6177
154.0,EL19_6178,751.5182,751.557,751.5591368550272,751.5889999999999,751.6220000000002,751.6569999999999,751.7,751.748,751.8076,751.9246000000002,752.9752089688197,753.505,EL19_6178,751.67,751.8432,751.9069999999999,753.47,753.8391999999999,754.067,754.2130000000001,754.3136,754.416,754.517,754.7833722514117,755.118,EL19_6178,754.7186,754.9798000000001,755.0145721611473,755.2047000000001,755.342,755.5135,755.7148,755.8713000000001,756.0708000000001,756.3121,756.801,757.008,EL19_6178,754.618,754.8789999999999,754.9010000000002,755.0872,755.316,755.5790000000002,756.0388,756.3238000000001,756.5491999999999,756.9756000000001,757.571541156572,757.846,EL19_6178,754.0432,754.4877999999999,754.518,754.7310000000001,754.998,755.2719999999999,755.5800000000002,755.8584000000001,756.1096,756.4646,756.9523682206982,757.321,EL19_6178,751.63,751.74,751.748692049273,751.8622,754.258,754.698,755.0004,755.28,755.5693999999999,756.0302000000001,756.9060770118331,757.69,EL19_6178,751.6184000000001,751.6927999999999,751.6990000000002,751.7771999999999,751.9431999999999,753.0550000000002,753.5844000000002,753.932,754.3444,754.9294,755.8828869454748,756.107,EL19_6178,751.4,751.4590000000002,751.4636497329664,751.5160000000001,751.565,751.6270000000002,751.7389999999999,752.044,753.1,754.191,755.780951699666,757.385,EL19_6178
133.0,EL19_6179,751.5219999999999,751.5614,751.565,751.5939999999999,751.6160000000002,751.6370000000002,751.664,751.7044000000001,751.7576000000001,751.8588,752.9945337815194,754.368,EL19_6179,751.5758000000001,751.618,751.623,751.6610000000002,751.7070000000001,751.788,752.076,752.5052000000001,753.218,753.9864000000001,754.4091015076235,754.6460000000002,EL19_6179,751.6990000000002,751.898,751.955,752.633,753.6039999999999,754.2820000000002,754.6419999999999,754.9050000000001,755.1220000000002,755.3575000000001,755.873,756.466,EL19_6179,752.0781000000002,754.5790000000002,754.6129999488551,754.809,755.0258000000001,755.2384999999999,755.4662000000001,755.692,755.898,756.125,756.4045573207536,756.53,EL19_6179,751.655,751.7510000000001,751.763,752.972,753.955,754.325,754.6160000000001,754.845,755.1189999999999,755.452,755.8810000000001,756.2439999999999,EL19_6179,751.5830000000001,751.6339999999999,751.64,751.678,751.7530000000002,752.0120000000002,754.0930000000001,754.7765999999999,755.179,755.5008,756.1202079173293,756.523,EL19_6179,751.612,751.6569999999999,751.6610000000002,751.7040000000002,751.7810000000002,751.9335,752.7639999999999,753.547,754.1439999999999,754.8,756.0262766170462,756.3610000000001,EL19_6179,751.4069999999999,751.45,751.453,751.4910000000001,751.538,751.617,751.753,752.7739999999999,753.73,754.445,755.789248535973,756.173,EL19_6179
136.5,EL19_6180,751.5285,751.567,751.57,751.6030000000002,751.6360000000001,751.665,751.697,751.738,751.7819999999999,751.892,752.8456521032433,753.0989999999999,EL19_6180,751.5980000000002,751.653,751.659,751.6964,751.742,751.855,752.2647999999999,752.6542,753.029,753.534,754.7516345832763,755.0039999999999,EL19_6180,751.7238000000001,751.793,751.799,751.863,752.2423999999999,753.544,754.1284,754.5440000000001,755.0858000000001,755.9196,757.4510941569371,757.692,EL19_6180,752.4979000000001,752.6088,752.6414866132974,754.7719999999999,755.0346,755.2584999999999,755.4614,755.6632999999999,755.8689999999999,756.2440999999999,756.8540776227658,757.457,EL19_6180,751.6366000000002,751.722,751.7299152650967,751.836,752.9766,753.9069999999999,754.6012000000001,755.001,755.268,755.5554000000002,756.2405505858734,756.4839999999999,EL19_6180,751.592,751.6460000000002,751.6507130297623,751.688,751.7289999999999,751.818,752.4250000000002,753.6623999999999,754.4384,755.136,756.7866944694978,757.5369999999999,EL19_6180,751.602,751.6388,751.6419999999999,751.6662,751.69,751.715,751.7510000000001,751.8019999999999,751.9073999999999,753.2872000000001,755.4105024510411,755.9540000000002,EL19_6180,751.3969999999999,751.4454000000001,751.45,751.4730000000002,751.4939999999999,751.5189999999999,751.546,751.59,751.697,752.7994000000001,755.5930248804,757.3639999999999,EL19_6180
129.5,EL19_6181,751.5740000000002,751.6039999999999,751.6060000000001,751.6270000000002,751.653,751.6800000000002,751.711,751.7439999999999,751.785,751.8560000000001,752.5594012087267,752.982,EL19_6181,751.612,751.6510000000002,751.6560000000002,751.6890000000001,751.7360000000001,751.7919999999999,751.8926,752.172,752.472,753.0274,754.2455106779695,754.9960000000001,EL19_6181,751.7956,751.9739999999999,752.0219999999999,752.3832,752.8083999999999,753.3860000000001,754.068,754.5814,754.9672,755.2947999999999,755.9797270218417,756.314,EL19_6181,755.1510000000001,755.4772,755.5070000000002,755.7460000000001,755.9004,756.0600000000002,756.2372,756.4060000000002,756.558,756.7230000000002,757.0217447535127,757.2080000000001,EL19_6181,754.3409999999999,755.2148,755.2489654039989,755.488,755.6886,755.8530000000002,756.0264000000001,756.162,756.2819999999999,756.427,756.706724894495,756.785,EL19_6181,752.3674000000001,754.6718,754.7565622550403,755.3007000000001,755.692,755.9065,756.086,756.2553,756.451,756.6281,756.98,757.4910000000001,EL19_6181,751.692,751.7760000000001,751.7887906015814,751.9431,753.6607999999999,754.5835,755.2639999999999,755.6922999999999,756.0172,756.2791000000001,756.6463656820331,756.8910000000001,EL19_6181,751.5600000000002,751.779,751.8325962911329,753.8591000000001,755.1389999999999,755.673,755.9628,756.23,756.4560000000001,756.6481,757.2348020451207,757.7869999999999,EL19_6181
172.5,EL19_6182,751.612,751.6410000000001,751.6439999999999,751.6669999999999,751.694,751.7180000000001,751.758,751.8123,751.9630000000001,752.456,753.2473384723289,753.791,EL19_6182,751.6639,751.7518000000001,751.7639999999999,751.8646999999999,752.1386,752.6085,753.215,754.1206000000001,754.4892,754.6850000000002,754.9978897494492,755.205,EL19_6182,755.0464,755.5369999999999,755.5690351020775,755.8012000000001,755.9810000000001,756.115,756.227,756.345,756.4822,756.6726,757.1129982523892,757.414,EL19_6182,755.538,755.797,755.821,755.9810000000001,756.1569999999999,756.3865000000001,756.6241999999999,756.836,757.0468,757.3226,758.21565138763,758.807,EL19_6182,755.0463000000001,755.3832,755.4049638803959,755.544,755.6850000000002,755.8355,756.043,756.2327000000001,756.44,756.6429,757.2245155849248,757.628,EL19_6182,755.1766,755.5020000000002,755.5210000000002,755.664,755.78,755.9,756.0496,756.2422,756.413,756.6164000000001,757.3120833207754,757.9780000000002,EL19_6182,751.926,753.7404,753.9008153399334,754.5321999999999,754.8326,755.0295,755.19,755.367,755.5876000000001,755.9857999999999,757.458448941987,760.2239999999999,EL19_6182,751.5496,753.2006000000001,753.4446832091508,754.4225,754.91,755.176,755.4366,755.6951,756.069,756.5377,757.5547094654193,758.72,EL19_6182
148.5,EL19_6183,751.5972,751.6260000000001,751.63,751.6510000000002,751.676,751.702,751.7280000000002,751.7620000000002,751.8156,752.373,753.1992712646601,753.867,EL19_6183,751.658,751.711,751.716,751.768,752.046,752.403,752.587,752.7962000000001,753.069,753.5044,754.3045625076379,754.7819999999999,EL19_6183,752.0830000000001,753.7244,753.9938741090041,755.2185,755.6474000000001,755.8870000000002,756.0906,756.2891,756.51,756.7379000000001,757.1782323328057,757.368,EL19_6183,756.5991,756.804,756.8240000000002,756.929,757.0638,757.1805000000002,757.2916,757.4104000000002,757.5087999999998,757.6496999999999,758.1731771272157,758.34,EL19_6183,755.815,756.071,756.0889999999999,756.2339999999999,756.3530000000002,756.4789999999999,756.618,756.7460000000001,756.8589999999999,756.9760000000001,757.2894153843545,757.49,EL19_6183,755.8489999999999,756.1102,756.131741528664,756.2673,756.4484,756.6010000000001,756.725,756.8430000000001,756.977,757.1397999999999,757.4766849111501,757.664,EL19_6183,751.6784,752.0776000000001,752.2264033481651,755.0832000000001,755.4606000000001,755.7,755.8879999999999,756.038,756.2236,756.5260000000002,757.0332949840158,757.299,EL19_6183,751.4860000000001,751.6354,751.6823100826966,753.7865999999999,754.7177999999999,755.164,755.4748,755.819,756.1575999999999,756.5427999999999,757.3910595064855,758.3639999999999,EL19_6183
165.5,EL19_6184,751.5600000000002,751.591,751.5939999999999,751.6139999999999,751.6370000000002,751.664,751.69,751.7260000000001,751.7719999999999,751.835,752.1699720089878,752.363,EL19_6184,751.5810000000001,751.613,751.617,751.645,751.6750000000002,751.7180000000001,751.7929999999999,752.0497000000001,752.5442,752.9773,753.7654625918694,754.203,EL19_6184,751.6676,751.7339999999999,751.7389999999999,751.7828,751.8340000000002,751.908,752.0146,752.2852,752.7262000000001,753.5396000000001,755.0797665451362,755.317,EL19_6184,753.1004999999999,753.8372,753.869907237921,754.38,754.7732,755.3345,756.1176,756.7413,757.4480000000001,758.2814,765.0256169075535,765.105,EL19_6184,752.066,753.7669999999999,753.8922727948175,755.154,755.6669999999999,756.0550000000002,756.263,756.4739999999999,756.679,756.8430000000001,757.4643731276535,758.26,EL19_6184,751.5419999999999,751.6569999999999,751.671,751.7769999999999,752.2349999999999,754.0550000000001,755.6982000000002,756.4170999999999,756.7244,757.2001,757.6797849218523,758.0160000000001,EL19_6184,751.3708000000001,751.5526,751.5600000000002,751.6004,751.6480000000001,751.706,751.7560000000001,751.8489999999999,753.8484,756.0784000000001,756.6137140437136,757.253,EL19_6184,751.434,751.5428,751.5531792224788,751.7,754.0329999999999,755.2125000000001,755.7704,756.1,756.3195999999999,756.5901,757.7159437477931,758.29,EL19_6184
228.0,EL19_6185,751.6339999999999,751.6679999999999,751.672,751.6990000000002,751.73,751.7589999999999,751.8073999999999,751.9149,752.2914000000001,752.748,753.3512419617213,753.7589999999999,EL19_6185,751.73,751.8474000000001,751.8617581402368,752.1826000000001,752.5160000000001,752.7610000000001,753.1414000000001,753.8244000000001,754.4262000000001,754.6598,755.3431204539439,755.878,EL19_6185,751.7196000000001,751.9126,751.934,752.8178,753.5052000000001,753.8330000000001,754.1080000000002,754.5165999999999,755.0792000000001,755.813,757.6329482434298,759.9580000000001,EL19_6185,755.65,756.446,756.5110000000001,757.12,757.6289999999999,758.112,758.581,758.847,759.163,759.6419999999999,765.297,765.421,EL19_6185,755.1116,755.6134000000001,755.674798119994,755.9904000000001,756.3141999999999,756.585,756.8468,757.1351999999999,757.4194,757.784,758.4873213223515,759.08,EL19_6185,751.7081000000001,752.4662000000001,752.7108914877525,754.2246,754.9194,755.7405000000001,756.3316,756.8014000000001,757.2746,757.8978,759.4518590347768,760.173,EL19_6185,751.1260000000001,751.6184000000001,751.63,751.706,751.8248000000001,753.665,755.0101999999999,756.0072000000002,756.7034000000001,757.373,758.9904921552442,759.5189999999999,EL19_6185,751.6368000000001,754.1922,754.3790917445523,755.3688,755.9780000000001,756.395,756.7096,757.0101999999999,757.5294,758.2844,759.5987200021592,760.4639999999999,EL19_6185
157.5,EL19_6186,751.596,751.6260000000001,751.6289999999999,751.6560000000002,751.688,751.7189999999999,751.7520000000002,751.7930000000001,751.8860000000001,752.4007000000001,752.995798931978,753.2230000000002,EL19_6186,751.6260000000001,751.693,751.7,751.7710000000002,752.1138000000001,752.505,752.6716,752.8216,753.0778,753.4524,754.2902362783312,754.914,EL19_6186,751.7351000000001,751.803,751.8103996441345,751.895,752.0834000000002,752.7050000000002,753.3652000000001,753.8637,754.5178,755.6144,756.6935940426039,757.393,EL19_6186,756.0082000000002,756.4856000000001,756.5307834384972,756.8229,757.045,757.2275000000001,757.3738,757.5220999999999,757.7778,758.0310000000002,758.6610000000002,758.837,EL19_6186,753.8867,755.3252,755.4187173986784,755.7253000000001,755.9434,756.12,756.2756000000002,756.4267,756.6089999999999,756.8145000000001,757.3943154588396,757.585,EL19_6186,751.628,753.5416,754.6821959309682,755.8095999999999,756.1569999999999,756.472,756.669,756.855,757.0308000000001,757.2968000000001,757.9342373346948,758.444,EL19_6186,751.6528,751.7516000000002,751.7737422904654,753.7704000000001,754.751,755.303,755.5884,755.7802000000001,755.966,756.28,757.2687878913287,757.9540000000002,EL19_6186,751.4390000000001,751.5189999999999,751.528,751.677,753.8424,755.053,755.6014000000001,756.0269999999999,756.3758,756.7801999999999,757.5489186264499,757.9689999999999,EL19_6186
151.0,EL19_6187,751.666,751.702,751.706,751.735,751.765,751.796,751.84,751.9056,751.9789999999999,752.3016,753.133036578184,753.383,EL19_6187,751.7231000000002,751.798,751.807,751.904,752.028,752.1685,752.328,752.5637,752.9079999999999,753.83,754.6863317471947,754.934,EL19_6187,755.0880000000001,755.378,755.3969999999999,755.549,755.681,755.788,755.905,756.0260000000002,756.16,756.321,756.7540843576462,757.174,EL19_6187,755.8770000000002,756.2124000000001,756.258,756.461,756.6616,756.8475000000001,757.0201999999999,757.2219,757.4016,757.6080000000002,758.1670621303382,758.363,EL19_6187,755.5011000000001,755.7439999999999,755.7610000000001,755.9060000000002,756.058,756.2205,756.363,756.5010000000001,756.6328000000001,756.831,757.199908211353,757.429,EL19_6187,755.641,756.0020000000002,756.0239999999999,756.2015,756.418,756.578,756.693,756.82,756.9810000000001,757.155,757.51,757.7769999999999,EL19_6187,755.0772000000002,755.4567999999999,755.49,755.7072000000001,755.8915999999999,756.063,756.2754,756.4798000000001,756.6732,756.9037999999999,757.3012558671667,757.6850000000002,EL19_6187,751.6573999999999,751.8486,751.9450461764595,752.9514,754.0838000000001,754.941,755.57,755.9984,756.2954,756.7706000000001,757.5058605414446,757.9300000000002,EL19_6187
175.5,EL19_6188,751.69,751.7239999999999,751.727,751.7503000000002,751.7754,751.8000000000002,751.8290000000002,751.86,751.909,752.0819,752.8799440885433,753.045,EL19_6188,751.823,751.9472,751.962,752.235,752.4904000000001,752.673,752.8639999999999,753.145,753.6806,754.3222000000001,754.6925890820432,755.1289999999999,EL19_6188,754.4898,755.4606000000001,755.528,755.811,755.9946,756.128,756.2404000000001,756.3412999999999,756.455,756.6311000000001,756.9457787930315,757.166,EL19_6188,756.3488,756.6106,756.631227888923,756.8858,757.133,757.4019999999999,757.6678,757.9306000000001,758.2460000000001,758.4970000000002,758.9538383043904,759.196,EL19_6188,755.6641,755.873,755.8906081784614,756.0520000000001,756.2264,756.36,756.4806000000001,756.6067,756.7526,756.9678000000001,757.7389999999999,758.1439999999999,EL19_6188,755.666,756.0020000000002,756.03,756.2375,756.45,756.6189999999999,756.785,756.9255,757.082,757.298,758.0208087556351,758.618,EL19_6188,754.4416,755.3568,755.421,755.665,755.8240000000002,755.961,756.1139999999999,756.3086,756.5292,756.8346000000001,757.6231837622889,757.98,EL19_6188,751.576,751.7482,751.7972163569227,753.924,754.916,755.4889999999999,755.8934,756.3050000000002,756.7668,757.2987999999999,758.4843494082976,759.1139999999999,EL19_6188
175.5,EL19_6189,751.5989999999999,751.6388,751.6419999999999,751.6679999999999,751.695,751.725,751.7520000000002,751.783,751.8240000000002,751.9272,752.8576387843648,753.1560000000002,EL19_6189,751.9811000000001,752.9356,752.9904720340908,753.5489,754.0368000000001,754.2189999999999,754.3096,754.385,754.4540000000002,754.5419999999999,754.80854655516,754.895,EL19_6189,755.9223000000001,756.1594,756.181,756.3050000000003,756.4250000000002,756.5305000000001,756.623,756.73,756.8510000000001,757.0169,757.4217383642558,757.63,EL19_6189,756.3720000000001,756.5966000000001,756.615,756.7674,756.9105999999999,757.0369999999999,757.1560000000002,757.2810000000002,757.4323999999999,757.7182,758.4088797700366,758.745,EL19_6189,756.0020000000002,756.253,756.279,756.423,756.523,756.615,756.706,756.797,756.9019999999999,757.033,757.5480843576462,757.8760000000001,EL19_6189,756.1993000000002,756.4076,756.4244130550661,756.5489,756.663,756.7674999999999,756.8660000000001,756.9749999999999,757.0939999999999,757.2697,758.0775606335108,759.0740000000002,EL19_6189,753.77,755.316,755.3515760724453,755.671,755.939,756.1610000000002,756.388,756.545,756.694,756.88,757.3820511091819,757.865,EL19_6189,752.0325,754.352,754.426,755.043,755.5139999999999,755.879,756.1289999999999,756.3885,756.703,757.1800000000001,757.9375843698293,758.628,EL19_6189
168.5,EL19_6190,751.711,751.745,751.7470000000002,751.7739999999999,751.798,751.831,751.868,751.915,751.9780000000002,752.0815,752.9755640605073,753.154,EL19_6190,751.8820000000002,752.125,752.1505436622457,752.7194000000001,753.9760000000001,754.3560000000001,754.5236,754.62,754.71,754.8340000000002,755.503907950917,755.597,EL19_6190,755.696,756.085,756.113,756.3164,756.5046,756.676,756.8304,757.0,757.1460000000002,757.285,757.637825350628,757.753,EL19_6190,756.0894000000001,756.3560000000001,756.3795120138477,756.5991,756.8048000000001,757.0055,757.2421999999999,757.4060000000002,757.5740000000002,757.7463,758.3652837778645,758.803,EL19_6190,755.304,755.711,755.7430866138347,755.9590000000002,756.1220000000002,756.285,756.438,756.578,756.7539999999999,756.971,757.4669104092678,757.658,EL19_6190,755.7333000000001,755.9866,756.0080442463831,756.1410000000001,756.279,756.414,756.5709999999999,756.7190999999999,756.898,757.107,757.7060452602898,758.203,EL19_6190,751.7724000000001,751.9438,751.971,754.4172,755.0634,755.3734999999999,755.696,755.971,756.321,756.722,757.5527829040591,757.672,EL19_6190,751.9498,754.25,754.304,754.7346,755.1189999999999,755.4,755.6702,755.9780000000001,756.3772000000001,756.7719999999999,757.7405491838861,758.966,EL19_6190
106.5,EL19_6191,751.778,751.8129999999999,751.817,751.841,751.8720000000002,751.91,751.962,752.07,752.6204,753.078,754.072,754.6010000000001,EL19_6191,751.888,752.066,752.1020821937735,752.5391,752.7187999999999,752.8805,753.0212000000001,753.2019,753.4426000000001,753.9055000000001,754.8624596223931,755.2719999999999,EL19_6191,755.1856000000001,755.5814,755.6160000000001,755.8052,755.947,756.062,756.1846,756.298,756.4236,756.5935999999999,756.8902941929614,757.308,EL19_6191,755.7386,755.9646,755.9810000000001,756.0840000000002,756.201,756.291,756.3770000000002,756.4649999999999,756.615,756.831,757.3604693875716,757.705,EL19_6191,755.0624,755.3244000000002,755.3389999999999,755.4786,755.6008,755.696,755.788,755.89,756.0046,756.1759999999999,756.815,756.9250000000002,EL19_6191,755.263,755.466,755.4835887727204,755.591,755.691,755.7869999999999,755.885,755.9739999999999,756.059,756.196,756.6461184823527,757.0550000000002,EL19_6191,751.8482000000001,751.9912000000002,752.0143996441343,753.0515000000001,753.823,754.3145,754.797,755.035,755.2982,755.6406000000001,756.7165758118969,757.924,EL19_6191,751.669,751.8738,751.8966550655772,752.6958999999999,753.6014,754.2255,754.6610000000002,754.9662999999999,755.365,755.7699999999999,756.7319215204852,757.3660000000001,EL19_6191
170.0,EL19_6192,751.7239999999999,751.7520000000002,751.755,751.7760000000002,751.8000000000002,751.827,751.857,751.895,751.945,752.1864,752.9424652619241,753.177,EL19_6192,751.7769999999999,751.8660000000001,751.8807359914729,752.2406,752.538,752.659,752.7539999999999,752.8710000000001,753.0136,753.2526,754.5353787550953,754.8530000000002,EL19_6192,751.9039,752.9949999999999,753.0935408680775,753.8647000000001,754.9215999999999,755.4770000000001,755.761,755.9851,756.2564000000002,756.558,757.3033750456397,757.8340000000002,EL19_6192,755.8511000000001,756.0942,756.118062077376,756.2813000000001,756.388,756.4970000000002,756.6160000000001,756.7586999999999,756.9548000000001,757.2328000000002,757.8255334310227,758.211,EL19_6192,755.3935999999999,755.6532,755.669,755.8078,755.9173999999999,756.0120000000002,756.1106000000001,756.2232000000001,756.346,756.5468000000001,757.0624944091073,757.3839999999999,EL19_6192,755.4802999999999,755.7560000000001,755.7739350261659,755.908,756.0329999999999,756.181,756.3328000000001,756.4811000000001,756.6469999999999,756.9484000000001,757.6432876284562,757.9119999999999,EL19_6192,751.778,751.8820000000002,751.8957007871054,753.0939999999999,754.638,755.1460000000002,755.556,755.817,756.047,756.313,757.2024352921045,757.9069999999999,EL19_6192,751.605,752.0716,752.3082695430312,754.4102,755.2516,755.67,755.9947999999999,756.253,756.5989999999999,757.0204,757.927874522331,758.3660000000001,EL19_6192
135.0,EL19_6193,751.688,751.7260000000001,751.7289999999999,751.7570000000001,751.789,751.8240000000002,751.8639999999999,751.9060000000002,751.951,752.015,752.6824682655132,752.84,EL19_6193,751.7189999999999,751.7676,751.7739999999999,751.8159,751.8889999999999,751.9639999999999,752.0627999999999,752.4060000000002,752.8212000000001,753.2244000000001,753.919583583648,754.317,EL19_6193,751.8570000000002,751.931,751.945,752.058,752.3100000000002,752.538,752.715,752.944,753.283,753.8395,755.1876522589988,756.0310000000002,EL19_6193,751.78,752.1376,755.3131039280036,756.1068,756.3014000000001,756.429,756.5275999999999,756.6282000000001,756.7708000000001,757.018,757.368733637422,757.558,EL19_6193,754.9234000000001,755.2250000000001,755.2482674110616,755.4228,755.595,755.7460000000001,755.8816000000002,756.0160000000001,756.1399999999999,756.245,756.6386741358098,757.3480000000002,EL19_6193,754.7997000000001,755.2914000000001,755.3214269236162,755.5273,755.707,755.8710000000001,756.035,756.171,756.3046000000002,756.4613,757.0921724806965,757.24,EL19_6193,751.9351000000001,753.4968000000001,753.599386537386,754.5799000000001,755.0228,755.3305,755.5396000000001,755.6917,755.876,756.1288999999999,756.6811477147235,757.1089999999999,EL19_6193,754.3960000000002,754.8894,754.9353786636452,755.178,755.383,755.5315,755.658,755.778,755.9424,756.1642999999999,756.8917384835557,757.3050000000002,EL19_6193
119.0,EL19_6194,751.8290000000002,751.855,751.8580000000002,751.8820000000002,751.909,751.929,751.953,751.982,752.0237999999999,752.0884000000001,752.7339579988618,753.081,EL19_6194,751.8539999999999,751.8896,751.892466903373,751.915,751.945,751.985,752.0504,752.3663,752.7350000000001,753.2510000000001,754.1721382659292,754.577,EL19_6194,751.9860000000001,752.039,752.0450000000001,752.0889999999999,752.1504,752.285,752.5218,752.7876,753.1564000000001,753.8782,756.5050003846094,758.5980000000002,EL19_6194,755.5771,755.8141999999999,755.836,755.9895999999999,756.1054,756.2515000000001,756.3760000000001,756.5111000000002,756.6816000000001,756.8848999999999,757.182473664101,757.315,EL19_6194,754.9822000000001,755.3510000000001,755.3699999999999,755.5499000000001,755.76,755.8915,756.0118000000001,756.1221000000002,756.2669999999999,756.4787,756.9626149846943,757.409,EL19_6194,754.644,755.1573999999999,755.2180000000001,755.4546,755.625,755.783,755.9169999999999,756.046,756.1800000000002,756.457,756.9839999999999,757.337,EL19_6194,751.8439999999999,751.909,751.921,752.0740000000002,754.3050000000002,754.967,755.3439999999999,755.6419999999999,755.86,756.0269999999999,756.5024394688269,757.173,EL19_6194,751.9689999999999,754.2560000000001,754.309,754.703,755.028,755.2819999999999,755.487,755.66,755.867,756.1039999999999,757.0003778691068,757.2360000000001,EL19_6194
191.5,EL19_6195,751.7410000000001,751.7819999999999,751.7860000000002,751.816,751.8484000000001,751.8810000000001,751.916,751.952,752.0038,752.3444000000001,753.0442464378654,753.3530000000002,EL19_6195,751.814,751.8689999999999,751.873,751.9194,752.008,752.5740000000002,752.715,752.8486,753.069,753.4082000000001,754.5261022378565,754.8489999999999,EL19_6195,751.9674,752.0740000000002,752.085,752.2182,752.5776,752.812,753.0491999999999,753.5114,754.4412,755.2684,756.8933080180923,757.174,EL19_6195,756.1275,756.8810000000001,756.914,757.1289999999999,757.35,757.543,757.715,757.883,758.081,758.3885,759.1422102758727,759.419,EL19_6195,753.4855,755.3514,755.4083616455988,755.9101,756.3408000000001,756.7655,757.0652,757.3148000000001,757.665,757.926,758.8220000000001,759.19,EL19_6195,751.2604000000001,751.5310000000002,751.5555740912237,751.7080000000001,751.7956,751.9019999999999,752.3704,753.239,755.1022,757.0772,757.9856685424805,758.17,EL19_6195,751.7339999999999,751.8186,751.8240000000002,751.8743999999999,751.948,752.273,754.6288,755.6335999999999,756.3020000000001,756.7382,757.2184810999752,757.9839999999999,EL19_6195,751.8812,755.2496000000001,755.3810000000001,755.8722,756.2348,756.5010000000001,756.763,757.1338000000001,757.441,757.8062,758.4970332630841,758.898,EL19_6195
